Département (Champ géographique),Code Commune (Champ géographique),Nom Commune (Champ géographique),Section (Références cadastrales),Bâtiment (Identification du local),N° voirie (Adresse du local),Indice de répétition (Adresse du local),Nature voie (Adresse du local),Nom voie (Adresse du local),N° MAJIC (Propriétaire(s) du local),N° SIREN (Propriétaire(s) du local),Forme juridique (Propriétaire(s) du local),Forme juridique abrégée (Propriétaire(s) du local),Dénomination (Propriétaire(s) du local),Adresse
59,350,LILLE,A,B,796.0,,AVENUE,DE DUNKERQUE LOMME,PBCB9H,U21083505,7210,COM,COMMUNE DE LOMME,796 AVENUE DE DUNKERQUE LOMME
59,350,LILLE,A,C,72.0,,RUE,DE LA MITTERIE,PBCB9H,U21083505,7210,COM,COMMUNE DE LOMME,72 RUE DE LA MITTERIE
59,350,LILLE,A,A,20.0,B,RUE,PIERRE CURIE LOMME,PBJXKH,822906210,6540,SCI,SCI DU ROMARIN,20 RUE PIERRE CURIE LOMME
59,350,LILLE,A,A,9001.0,,RUE,DU CHATEAU DISENGHIEN,PBKCNJ,483821088,6540,SCI,INTER LOMME,9001 RUE DU CHATEAU DISENGHIEN
59,350,LILLE,A,A,9001.0,,RUE,DES VILLAS,PBH842,475680815,5699,SA,VILOGIA SOCIETE ANONYME DHLM,9001 RUE DES VILLAS
59,350,LILLE,AB,A,22.0,,,ZAMIN 2EME AVENUE,PBCC6B,440330231,6540,SCI,RAPHAEL,22  ZAMIN 2EME AVENUE
59,350,LILLE,AB,A,28.0,B,,ZAMIN 2EME AVENUE,P9MBBC,444608442,5699,SA,ENEDIS,28  ZAMIN 2EME AVENUE
59,350,LILLE,AB,A,28.0,B,,ZAMIN 2EME AVENUE,P998MW,444608442,5699,SA,ENEDIS,28  ZAMIN 2EME AVENUE
59,350,LILLE,AB,A,10.0,,,ZAMIN 3EME AVENUE,PBCCTN,U21507745,6540,SCI,SCI LOCAMIN,10  ZAMIN 3EME AVENUE
59,350,LILLE,AB,A,9.0,,,ZAMIN 2EME AVENUE,PBCCTP,U21508030,6540,SCI,AMENAGEMENT PATRIMOINE CAPITALISATION 2,9  ZAMIN 2EME AVENUE
59,350,LILLE,AB,A,2.0,,,ZAMIN 3EME AVENUE,PBCLH4,478681935,6599,SC,APC III,2  ZAMIN 3EME AVENUE
59,350,LILLE,AB,B,2.0,,,ZAMIN 3EME AVENUE,PBCLH4,478681935,6599,SC,APC III,2  ZAMIN 3EME AVENUE
59,350,LILLE,AB,C,2.0,,,ZAMIN 3EME AVENUE,PBCLH4,478681935,6599,SC,APC III,2  ZAMIN 3EME AVENUE
59,350,LILLE,AB,A,111.0,,RUE,DES FUSILLES,PBCCTR,U21508183,6540,SCI,SCI DE LA WEPPE,111 RUE DES FUSILLES
59,350,LILLE,AB,A,109.0,,RUE,DES FUSILLES,PBCLC9,351789680,6540,SCI,IMMO COP,109 RUE DES FUSILLES
59,350,LILLE,AB,A,9000.0,,RUE,DU CHEMIN ST MARTIN LOMME,P9MBBC,444608442,5699,SA,ENEDIS,9000 RUE DU CHEMIN ST MARTIN LOMME
59,350,LILLE,AB,A,9000.0,,RUE,DU CHEMIN ST MARTIN LOMME,P998MW,444608442,5699,SA,ENEDIS,9000 RUE DU CHEMIN ST MARTIN LOMME
59,350,LILLE,AB,A,113.0,,RUE,DES FUSILLES,PBCCTT,U21508325,6540,SCI,AMENAGEMENT PATRIMOINE CAPITALISATION 1,113 RUE DES FUSILLES
59,350,LILLE,AB,A,115.0,,RUE,DES FUSILLES,PBCCTT,U21508325,6540,SCI,AMENAGEMENT PATRIMOINE CAPITALISATION 1,115 RUE DES FUSILLES
59,350,LILLE,AB,A,6.0,,,ZAMIN 2EME AVENUE,PBCCTV,U21532352,6540,SCI,SCI D ENTREPOTS DE LA ZAMYN,6  ZAMIN 2EME AVENUE
59,350,LILLE,AB,B,8.0,,,ZAMIN 2EME AVENUE,PBCCTV,U21532352,6540,SCI,SCI D ENTREPOTS DE LA ZAMYN,8  ZAMIN 2EME AVENUE
59,350,LILLE,AB,A,2.0,,,ZAMIN 1ERE AVENUE,PBCCTW,U17130409,6540,SCI,SCI SCORPIOS,2  ZAMIN 1ERE AVENUE
59,350,LILLE,AB,A,20.0,,,ZAMIN 2EME AVENUE,P9970Q,552044992,5699,SA,POMONA,20  ZAMIN 2EME AVENUE
59,350,LILLE,AB,A,24.0,,,ZAMIN 2EME AVENUE,PBKCFK,844457887,6540,SCI,SVS IMMOBILIERE,24  ZAMIN 2EME AVENUE
59,350,LILLE,AB,A,28.0,,,ZAMIN 2EME AVENUE,PBCSDC,502850860,6540,SCI,FIDAG,28  ZAMIN 2EME AVENUE
59,350,LILLE,AB,A,36.0,,,ZAMIN 2EME AVENUE,PBCCT3,423326271,6540,SCI,APRYM,36  ZAMIN 2EME AVENUE
59,350,LILLE,AB,A,15.0,,,ZAMIN 2EME AVENUE,PBCMKB,327876371,6540,SCI,SCOLA,15  ZAMIN 2EME AVENUE
59,350,LILLE,AB,A,10.0,,,ZAMIN 2EME AVENUE,PBH829,534477948,6599,SC,PATRIMMO COMMERCE,10  ZAMIN 2EME AVENUE
59,350,LILLE,AB,A,85.0,,RUE,DES FUSILLES,PBHV2D,538450842,5520,STE,FRENCH WHOLESALE STORES - FWS,85 RUE DES FUSILLES
59,350,LILLE,AB,B,,,RUE,DES FUSILLES,PBD7T8,397480930,5599,SA,BOUYGUES TELECOM,n RUE DES FUSILLES
59,350,LILLE,AB,A,8.0,,,ZAMIN 4EME AVENUE,PBCCT9,384977021,6540,SCI,LOMME,8  ZAMIN 4EME AVENUE
59,350,LILLE,AB,B,26.0,,,ZAMIN 2EME AVENUE,PBJBJJ,794172742,6540,SCI,TETU IMMO 1,26  ZAMIN 2EME AVENUE
59,350,LILLE,AB,A,26.0,,,ZAMIN 2EME AVENUE,PBG9ZH,507735876,6540,SCI,MAJ2E,26  ZAMIN 2EME AVENUE
59,350,LILLE,AB,B,34.0,,,ZAMIN 2EME AVENUE,PBJHWT,803338052,6540,SCI,JFL,34  ZAMIN 2EME AVENUE
59,350,LILLE,AB,B,37.0,,,ZAMIN 2EME AVENUE,PBKCJ3,839931607,6540,SCI,SCI CENTO,37  ZAMIN 2EME AVENUE
59,350,LILLE,AB,G,37.0,,,ZAMIN 2EME AVENUE,PBJ9BV,830471827,6540,SCI,DLBMJMC,37  ZAMIN 2EME AVENUE
59,350,LILLE,AB,A,37.0,,,ZAMIN 2EME AVENUE,PBJ9TL,832118988,6540,SCI,PHILAU,37  ZAMIN 2EME AVENUE
59,350,LILLE,AB,F,37.0,,,ZAMIN 2EME AVENUE,PBJ95V,830418422,6540,SCI,PACETA,37  ZAMIN 2EME AVENUE
59,350,LILLE,AB,C,37.0,,,ZAMIN 2EME AVENUE,PBJ9TK,829222496,6540,SCI,SOMAFERM,37  ZAMIN 2EME AVENUE
59,350,LILLE,AB,D,37.0,,,ZAMIN 2EME AVENUE,PBJ9TK,829222496,6540,SCI,SOMAFERM,37  ZAMIN 2EME AVENUE
59,350,LILLE,B,A,959.0,,AVENUE,DE DUNKERQUE LOMME,P9980B,455502096,5599,SA,BANQUE CIC NORD OUEST,959 AVENUE DE DUNKERQUE LOMME
59,350,LILLE,B,A,957.0,,AVENUE,DE DUNKERQUE LOMME,PBHRW7,456503556,5699,SA,HABITAT DU NORD SA D HLM,957 AVENUE DE DUNKERQUE LOMME
59,350,LILLE,B,A,947.0,B,AVENUE,DE DUNKERQUE LOMME,PBB7ZT,402813190,6540,SCI,BAIGNERIE,947 AVENUE DE DUNKERQUE LOMME
59,350,LILLE,B,B,951.0,,AVENUE,DE DUNKERQUE LOMME,PBB7ZT,402813190,6540,SCI,BAIGNERIE,951 AVENUE DE DUNKERQUE LOMME
59,350,LILLE,B,A,949.0,,AVENUE,DE DUNKERQUE LOMME,PBB7ZT,402813190,6540,SCI,BAIGNERIE,949 AVENUE DE DUNKERQUE LOMME
59,350,LILLE,B,A,933.0,,AVENUE,DE DUNKERQUE LOMME,PBH2J2,751250077,6540,SCI,DUNKERQUE 933,933 AVENUE DE DUNKERQUE LOMME
59,350,LILLE,B,A,917.0,,AVENUE,DE DUNKERQUE LOMME,PBHPB4,528432545,6540,SCI,BOCHARD-DEVAUX,917 AVENUE DE DUNKERQUE LOMME
59,350,LILLE,B,A,186.0,,RUE,ALBERT THOMAS LOMME,PBCCH5,457505956,5202,SNC,DELEMER,186 RUE ALBERT THOMAS LOMME
59,350,LILLE,B,A,873.0,,AVENUE,DE DUNKERQUE LOMME,PBJP43,812576197,6540,SCI,LIBERALITAS,873 AVENUE DE DUNKERQUE LOMME
59,350,LILLE,B,A,865.0,,AVENUE,DE DUNKERQUE LOMME,PBCFTF,439929076,6540,SCI,FLAMENT,865 AVENUE DE DUNKERQUE LOMME
59,350,LILLE,B,A,827.0,,AVENUE,DE DUNKERQUE LOMME,P99984,456504851,5599,SA,CREDIT DU NORD,827 AVENUE DE DUNKERQUE LOMME
59,350,LILLE,B,A,815.0,,AVENUE,DE DUNKERQUE LOMME,PBCV6D,334959855,9220,ASS,LES MOUTATCHOUS,815 AVENUE DE DUNKERQUE LOMME
59,350,LILLE,B,A,813.0,,AVENUE,DE DUNKERQUE LOMME,PBKD72,847534708,6540,SCI,SCI DU BOURG,813 AVENUE DE DUNKERQUE LOMME
59,350,LILLE,B,A,811.0,,AVENUE,DE DUNKERQUE LOMME,PBHLZ9,508171923,6540,SCI,VOLTA,811 AVENUE DE DUNKERQUE LOMME
59,350,LILLE,B,A,6.0,,RUELLE,BECQUART,PBCN64,488537424,6540,SCI,SCI STIENNIMMO,6 RUELLE BECQUART
59,350,LILLE,B,A,5.0,,RUELLE,BECQUART,PBCN64,488537424,6540,SCI,SCI STIENNIMMO,5 RUELLE BECQUART
59,350,LILLE,B,A,4.0,,RUELLE,BECQUART,PBCN64,488537424,6540,SCI,SCI STIENNIMMO,4 RUELLE BECQUART
59,350,LILLE,B,A,3.0,,RUELLE,BECQUART,PBCN64,488537424,6540,SCI,SCI STIENNIMMO,3 RUELLE BECQUART
59,350,LILLE,B,A,2.0,,RUELLE,BECQUART,PBCN64,488537424,6540,SCI,SCI STIENNIMMO,2 RUELLE BECQUART
59,350,LILLE,B,A,1.0,,RUELLE,BECQUART,PBCN64,488537424,6540,SCI,SCI STIENNIMMO,1 RUELLE BECQUART
59,350,LILLE,B,A,807.0,,AVENUE,DE DUNKERQUE LOMME,PBCCGM,326699139,6540,SCI,G P H,807 AVENUE DE DUNKERQUE LOMME
59,350,LILLE,B,A,805.0,,AVENUE,DE DUNKERQUE LOMME,PBCH22,445307044,6540,SCI,HAZELI,805 AVENUE DE DUNKERQUE LOMME
59,350,LILLE,B,A,803.0,,AVENUE,DE DUNKERQUE LOMME,PBJHWS,804386811,6540,SCI,SCI 803 AVENUE DE DUNKERQUE,803 AVENUE DE DUNKERQUE LOMME
59,350,LILLE,B,A,793.0,,AVENUE,DE DUNKERQUE LOMME,PBKCR5,845176734,6599,SC,SCI DU 795,793 AVENUE DE DUNKERQUE LOMME
59,350,LILLE,B,A,789.0,,AVENUE,DE DUNKERQUE LOMME,PBCCB9,408969384,6540,SCI,DESIRE,789 AVENUE DE DUNKERQUE LOMME
59,350,LILLE,B,A,787.0,,AVENUE,DE DUNKERQUE LOMME,PBCCGN,431534387,6540,SCI,LE TABELLION,787 AVENUE DE DUNKERQUE LOMME
59,350,LILLE,B,A,14.0,,RUE,PIERRE BROSSOLETTE,PBJZ73,U19614927,9900,,SCI PIERRE BROSSOLETTE,14 RUE PIERRE BROSSOLETTE
59,350,LILLE,B,A,775.0,,AVENUE,DE DUNKERQUE LOMME,PBCCGP,412469439,6540,SCI,MODALAU,775 AVENUE DE DUNKERQUE LOMME
59,350,LILLE,B,A,761.0,,AVENUE,DE DUNKERQUE LOMME,PBH59C,440676559,9900,,CAISSE REG CREDIT AGRIC MUT NORD FRANCE,761 AVENUE DE DUNKERQUE LOMME
59,350,LILLE,B,A,119.0,,AVENUE,ROGER SALENGRO LOMME,PBJJ58,245900410,7344,,METROPOLE EUROPEENNE DE LILLE,119 AVENUE ROGER SALENGRO LOMME
59,350,LILLE,B,A,103.0,,AVENUE,ROGER SALENGRO LOMME,PBH842,475680815,5699,SA,VILOGIA SOCIETE ANONYME DHLM,103 AVENUE ROGER SALENGRO LOMME
59,350,LILLE,B,A,95.0,,AVENUE,ROGER SALENGRO LOMME,PBKD7Z,849277611,5202,SNC,REALISATIONS ET TRADITION,95 AVENUE ROGER SALENGRO LOMME
59,350,LILLE,B,A,71.0,,AVENUE,ROGER SALENGRO LOMME,PBCGVN,441917150,6540,SCI,SOCIETE CIVILE IMMOBILIERE K-M,71 AVENUE ROGER SALENGRO LOMME
59,350,LILLE,B,B,73.0,,AVENUE,ROGER SALENGRO LOMME,PBCGVN,441917150,6540,SCI,SOCIETE CIVILE IMMOBILIERE K-M,73 AVENUE ROGER SALENGRO LOMME
59,350,LILLE,B,A,757.0,,AVENUE,DE DUNKERQUE LOMME,PBBZ5C,454500885,5599,SA,BRASSERIE DU COQ HARDI,757 AVENUE DE DUNKERQUE LOMME
59,350,LILLE,B,A,755.0,,AVENUE,DE DUNKERQUE LOMME,PBCB9H,U21083505,7210,COM,COMMUNE DE LOMME,755 AVENUE DE DUNKERQUE LOMME
59,350,LILLE,B,A,751.0,,AVENUE,DE DUNKERQUE LOMME,PBJZ2P,824115711,6540,SCI,OULAD INVESTMENTS,751 AVENUE DE DUNKERQUE LOMME
59,350,LILLE,B,A,745.0,,AVENUE,DE DUNKERQUE LOMME,PBHVB4,534658695,6540,SCI,EL OUAFI INVESTISSEMENTS IMMOBILIERS - E2I,745 AVENUE DE DUNKERQUE LOMME
59,350,LILLE,B,A,701.0,,AVENUE,DE DUNKERQUE LOMME,PBCN4W,485392336,6540,SCI,BOCQUET,701 AVENUE DE DUNKERQUE LOMME
59,350,LILLE,B,B,30.0,,RUE,ANNE DELAVAUX,PBDDCN,456503556,5699,SA,HABITAT DU NORD SA D HLM,30 RUE ANNE DELAVAUX
59,350,LILLE,B,A,30.0,,RUE,ANNE DELAVAUX,PBHRW7,456503556,5699,SA,HABITAT DU NORD SA D HLM,30 RUE ANNE DELAVAUX
59,350,LILLE,B,A,54.0,,RUE,ANNE DELAVAUX,PBCCGZ,U21044237,6540,SCI,D S  IMMOBILIER,54 RUE ANNE DELAVAUX
59,350,LILLE,B,A,20.0,,RUE,JULES GOURY,PBCS3W,215903501,7210,COM,COMMUNE DE LILLE,20 RUE JULES GOURY
59,350,LILLE,B,A,15.0,,RUE,LEY,PBJ96K,845282607,6540,SCI,T D G G,15 RUE LEY
59,350,LILLE,B,A,7.0,,RUE,LEY,P998LH,572010320,5599,SA,ICF NOVEDIS SA,7 RUE LEY
59,350,LILLE,B,A,6.0,,RUE,BOCQUILLON,P998LH,572010320,5599,SA,ICF NOVEDIS SA,6 RUE BOCQUILLON
59,350,LILLE,B,A,8.0,,RUE,BOCQUILLON,P998LH,572010320,5599,SA,ICF NOVEDIS SA,8 RUE BOCQUILLON
59,350,LILLE,B,A,2.0,,RUE,BARRABY,P998LH,572010320,5599,SA,ICF NOVEDIS SA,2 RUE BARRABY
59,350,LILLE,B,A,4.0,,RUE,BARRABY,P998LH,572010320,5599,SA,ICF NOVEDIS SA,4 RUE BARRABY
59,350,LILLE,B,A,2.0,,RUE,VASSEUR,P998LH,572010320,5599,SA,ICF NOVEDIS SA,2 RUE VASSEUR
59,350,LILLE,B,A,3.0,,RUE,VASSEUR,P998LH,572010320,5599,SA,ICF NOVEDIS SA,3 RUE VASSEUR
59,350,LILLE,B,A,9.0,,RUE,GOUBET,P998LH,572010320,5599,SA,ICF NOVEDIS SA,9 RUE GOUBET
59,350,LILLE,B,A,11.0,,RUE,GOUBET,P998LH,572010320,5599,SA,ICF NOVEDIS SA,11 RUE GOUBET
59,350,LILLE,B,A,11.0,,RUE,BARRABY,P998LH,572010320,5599,SA,ICF NOVEDIS SA,11 RUE BARRABY
59,350,LILLE,B,A,3.0,,RUE,BARRABY,P998LH,572010320,5599,SA,ICF NOVEDIS SA,3 RUE BARRABY
59,350,LILLE,B,A,14.0,,RUE,PIERRE FOSFER,P998LH,572010320,5599,SA,ICF NOVEDIS SA,14 RUE PIERRE FOSFER
59,350,LILLE,B,A,9002.0,,RUE,ROGER MARCON,P9MBBC,444608442,5699,SA,ENEDIS,9002 RUE ROGER MARCON
59,350,LILLE,B,A,9002.0,,RUE,ROGER MARCON,P998MW,444608442,5699,SA,ENEDIS,9002 RUE ROGER MARCON
59,350,LILLE,B,A,35.0,,RUE,GOUBET,P998LH,572010320,5599,SA,ICF NOVEDIS SA,35 RUE GOUBET
59,350,LILLE,B,A,8.0,,RUE,ALBERIC MASCRET,P998LH,572010320,5599,SA,ICF NOVEDIS SA,8 RUE ALBERIC MASCRET
59,350,LILLE,B,A,47.0,,RUE,GOUBET,P998LH,572010320,5599,SA,ICF NOVEDIS SA,47 RUE GOUBET
59,350,LILLE,B,A,42.0,,RUE,PIERRE FOSFER,P9MBDM,304747835,5546,SA,ICF NORD-EST,42 RUE PIERRE FOSFER
59,350,LILLE,B,A,42.0,,RUE,PIERRE FOSFER,P9994W,304747835,5546,SA,ICF NORD-EST,42 RUE PIERRE FOSFER
59,350,LILLE,B,A,15.0,,RUE,PIERRE FOSFER,P998LH,572010320,5599,SA,ICF NOVEDIS SA,15 RUE PIERRE FOSFER
59,350,LILLE,B,A,11.0,,RUE,PIERRE FOSFER,P998LH,572010320,5599,SA,ICF NOVEDIS SA,11 RUE PIERRE FOSFER
59,350,LILLE,B,A,12.0,,RUE,JULES DUPRE,P998LH,572010320,5599,SA,ICF NOVEDIS SA,12 RUE JULES DUPRE
59,350,LILLE,B,A,14.0,,RUE,JULES DUPRE,P998LH,572010320,5599,SA,ICF NOVEDIS SA,14 RUE JULES DUPRE
59,350,LILLE,B,A,17.0,,RUE,RENE BODELE,P998LH,572010320,5599,SA,ICF NOVEDIS SA,17 RUE RENE BODELE
59,350,LILLE,B,A,19.0,,RUE,RENE BODELE,P998LH,572010320,5599,SA,ICF NOVEDIS SA,19 RUE RENE BODELE
59,350,LILLE,B,A,21.0,,RUE,RENE BODELE,P998LH,572010320,5599,SA,ICF NOVEDIS SA,21 RUE RENE BODELE
59,350,LILLE,B,A,23.0,,RUE,RENE BODELE,P998LH,572010320,5599,SA,ICF NOVEDIS SA,23 RUE RENE BODELE
59,350,LILLE,B,A,15.0,,RUE,RENE BODELE,P9MBDM,304747835,5546,SA,ICF NORD-EST,15 RUE RENE BODELE
59,350,LILLE,B,A,15.0,,RUE,RENE BODELE,P9994W,304747835,5546,SA,ICF NORD-EST,15 RUE RENE BODELE
59,350,LILLE,B,A,11.0,,RUE,RENE BODELE,P9MBDM,304747835,5546,SA,ICF NORD-EST,11 RUE RENE BODELE
59,350,LILLE,B,A,11.0,,RUE,RENE BODELE,P9994W,304747835,5546,SA,ICF NORD-EST,11 RUE RENE BODELE
59,350,LILLE,B,A,9.0,,RUE,RENE BODELE,P9MBDM,304747835,5546,SA,ICF NORD-EST,9 RUE RENE BODELE
59,350,LILLE,B,A,9.0,,RUE,RENE BODELE,P9994W,304747835,5546,SA,ICF NORD-EST,9 RUE RENE BODELE
59,350,LILLE,B,A,7.0,,RUE,RENE BODELE,P9MBDM,304747835,5546,SA,ICF NORD-EST,7 RUE RENE BODELE
59,350,LILLE,B,A,7.0,,RUE,RENE BODELE,P9994W,304747835,5546,SA,ICF NORD-EST,7 RUE RENE BODELE
59,350,LILLE,B,A,5.0,,RUE,RENE BODELE,P9MBDM,304747835,5546,SA,ICF NORD-EST,5 RUE RENE BODELE
59,350,LILLE,B,A,5.0,,RUE,RENE BODELE,P9994W,304747835,5546,SA,ICF NORD-EST,5 RUE RENE BODELE
59,350,LILLE,B,A,3.0,,RUE,RENE BODELE,P9MBDM,304747835,5546,SA,ICF NORD-EST,3 RUE RENE BODELE
59,350,LILLE,B,A,3.0,,RUE,RENE BODELE,P9994W,304747835,5546,SA,ICF NORD-EST,3 RUE RENE BODELE
59,350,LILLE,B,A,1.0,,RUE,RENE BODELE,P9MBDM,304747835,5546,SA,ICF NORD-EST,1 RUE RENE BODELE
59,350,LILLE,B,A,1.0,,RUE,RENE BODELE,P9994W,304747835,5546,SA,ICF NORD-EST,1 RUE RENE BODELE
59,350,LILLE,B,A,2.0,,RUE,VICTOR MARTEL,P9MBDM,304747835,5546,SA,ICF NORD-EST,2 RUE VICTOR MARTEL
59,350,LILLE,B,A,2.0,,RUE,VICTOR MARTEL,P9994W,304747835,5546,SA,ICF NORD-EST,2 RUE VICTOR MARTEL
59,350,LILLE,B,A,4.0,,RUE,VICTOR MARTEL,P9MBDM,304747835,5546,SA,ICF NORD-EST,4 RUE VICTOR MARTEL
59,350,LILLE,B,A,4.0,,RUE,VICTOR MARTEL,P9994W,304747835,5546,SA,ICF NORD-EST,4 RUE VICTOR MARTEL
59,350,LILLE,B,A,12.0,,RUE,VICTOR MARTEL,P998LH,572010320,5599,SA,ICF NOVEDIS SA,12 RUE VICTOR MARTEL
59,350,LILLE,B,A,10.0,,RUE,VICTOR MARTEL,P998LH,572010320,5599,SA,ICF NOVEDIS SA,10 RUE VICTOR MARTEL
59,350,LILLE,B,A,16.0,,RUE,VICTOR MARTEL,P998LH,572010320,5599,SA,ICF NOVEDIS SA,16 RUE VICTOR MARTEL
59,350,LILLE,B,A,4.0,,RUE,JULES LAISNE,P998LH,572010320,5599,SA,ICF NOVEDIS SA,4 RUE JULES LAISNE
59,350,LILLE,B,A,22.0,,RUE,JULES LAISNE,P9MBDM,304747835,5546,SA,ICF NORD-EST,22 RUE JULES LAISNE
59,350,LILLE,B,A,22.0,,RUE,JULES LAISNE,P9994W,304747835,5546,SA,ICF NORD-EST,22 RUE JULES LAISNE
59,350,LILLE,B,A,1.0,,RUE,JULES LAISNE,P998LH,572010320,5599,SA,ICF NOVEDIS SA,1 RUE JULES LAISNE
59,350,LILLE,B,A,8.0,,RUE,RENE BODELE,P998LH,572010320,5599,SA,ICF NOVEDIS SA,8 RUE RENE BODELE
59,350,LILLE,B,A,10.0,,RUE,RENE BODELE,P998LH,572010320,5599,SA,ICF NOVEDIS SA,10 RUE RENE BODELE
59,350,LILLE,B,A,20.0,,RUE,RENE BODELE,P998LH,572010320,5599,SA,ICF NOVEDIS SA,20 RUE RENE BODELE
59,350,LILLE,B,A,7.0,,RUE,JULES DUPRE,P998LH,572010320,5599,SA,ICF NOVEDIS SA,7 RUE JULES DUPRE
59,350,LILLE,B,A,3.0,,RUE,JULES DUPRE,P998LH,572010320,5599,SA,ICF NOVEDIS SA,3 RUE JULES DUPRE
59,350,LILLE,B,A,6.0,,RUE,JULES DUPRE,P998LH,572010320,5599,SA,ICF NOVEDIS SA,6 RUE JULES DUPRE
59,350,LILLE,B,A,24.0,,RUE,RENE BODELE,P998LH,572010320,5599,SA,ICF NOVEDIS SA,24 RUE RENE BODELE
59,350,LILLE,B,A,24.0,B,RUE,RENE BODELE,P998LH,572010320,5599,SA,ICF NOVEDIS SA,24 RUE RENE BODELE
59,350,LILLE,B,A,28.0,,RUE,RENE BODELE,P9MBFT,552049447,5599,SA,SOCIETE NATIONALE SNCF,28 RUE RENE BODELE
59,350,LILLE,B,A,28.0,,RUE,RENE BODELE,P9999Z,552049447,5599,SA,SOCIETE NATIONALE SNCF,28 RUE RENE BODELE
59,350,LILLE,B,A,17.0,,AVENUE,DE LA DELIVRANCE,P998LH,572010320,5599,SA,ICF NOVEDIS SA,17 AVENUE DE LA DELIVRANCE
59,350,LILLE,B,A,9.0,,AVENUE,DE LA DELIVRANCE,P9MBDM,304747835,5546,SA,ICF NORD-EST,9 AVENUE DE LA DELIVRANCE
59,350,LILLE,B,A,9.0,,AVENUE,DE LA DELIVRANCE,P9994W,304747835,5546,SA,ICF NORD-EST,9 AVENUE DE LA DELIVRANCE
59,350,LILLE,B,A,18.0,,RUE,ANDRE THOOR,P9MBDM,304747835,5546,SA,ICF NORD-EST,18 RUE ANDRE THOOR
59,350,LILLE,B,A,18.0,,RUE,ANDRE THOOR,P9994W,304747835,5546,SA,ICF NORD-EST,18 RUE ANDRE THOOR
59,350,LILLE,B,A,20.0,,RUE,ANDRE THOOR,P9MBDM,304747835,5546,SA,ICF NORD-EST,20 RUE ANDRE THOOR
59,350,LILLE,B,A,20.0,,RUE,ANDRE THOOR,P9994W,304747835,5546,SA,ICF NORD-EST,20 RUE ANDRE THOOR
59,350,LILLE,B,A,22.0,,RUE,ANDRE THOOR,P9MBDM,304747835,5546,SA,ICF NORD-EST,22 RUE ANDRE THOOR
59,350,LILLE,B,A,22.0,,RUE,ANDRE THOOR,P9994W,304747835,5546,SA,ICF NORD-EST,22 RUE ANDRE THOOR
59,350,LILLE,B,A,24.0,,RUE,ANDRE THOOR,P9MBDM,304747835,5546,SA,ICF NORD-EST,24 RUE ANDRE THOOR
59,350,LILLE,B,A,24.0,,RUE,ANDRE THOOR,P9994W,304747835,5546,SA,ICF NORD-EST,24 RUE ANDRE THOOR
59,350,LILLE,B,A,28.0,,RUE,ANDRE THOOR,P9MBDM,304747835,5546,SA,ICF NORD-EST,28 RUE ANDRE THOOR
59,350,LILLE,B,A,28.0,,RUE,ANDRE THOOR,P9994W,304747835,5546,SA,ICF NORD-EST,28 RUE ANDRE THOOR
59,350,LILLE,B,A,30.0,,RUE,ANDRE THOOR,P9MBDM,304747835,5546,SA,ICF NORD-EST,30 RUE ANDRE THOOR
59,350,LILLE,B,A,30.0,,RUE,ANDRE THOOR,P9994W,304747835,5546,SA,ICF NORD-EST,30 RUE ANDRE THOOR
59,350,LILLE,B,A,32.0,,RUE,ANDRE THOOR,P9MBDM,304747835,5546,SA,ICF NORD-EST,32 RUE ANDRE THOOR
59,350,LILLE,B,A,32.0,,RUE,ANDRE THOOR,P9994W,304747835,5546,SA,ICF NORD-EST,32 RUE ANDRE THOOR
59,350,LILLE,B,A,9002.0,,RUE,ANDRE THOOR,P9MBBC,444608442,5699,SA,ENEDIS,9002 RUE ANDRE THOOR
59,350,LILLE,B,A,9002.0,,RUE,ANDRE THOOR,P998MW,444608442,5699,SA,ENEDIS,9002 RUE ANDRE THOOR
59,350,LILLE,B,A,34.0,,RUE,ANDRE THOOR,P9MBDM,304747835,5546,SA,ICF NORD-EST,34 RUE ANDRE THOOR
59,350,LILLE,B,A,34.0,,RUE,ANDRE THOOR,P9994W,304747835,5546,SA,ICF NORD-EST,34 RUE ANDRE THOOR
59,350,LILLE,B,A,31.0,,RUE,ANDRE THOOR,P9MBDM,304747835,5546,SA,ICF NORD-EST,31 RUE ANDRE THOOR
59,350,LILLE,B,A,31.0,,RUE,ANDRE THOOR,P9994W,304747835,5546,SA,ICF NORD-EST,31 RUE ANDRE THOOR
59,350,LILLE,B,A,25.0,,RUE,ANDRE THOOR,P9MBDM,304747835,5546,SA,ICF NORD-EST,25 RUE ANDRE THOOR
59,350,LILLE,B,A,25.0,,RUE,ANDRE THOOR,P9994W,304747835,5546,SA,ICF NORD-EST,25 RUE ANDRE THOOR
59,350,LILLE,B,PK,1.0,,RUE,ANDRE THOOR,P9MBDM,304747835,5546,SA,ICF NORD-EST,1 RUE ANDRE THOOR
59,350,LILLE,B,PK,1.0,,RUE,ANDRE THOOR,P9994W,304747835,5546,SA,ICF NORD-EST,1 RUE ANDRE THOOR
59,350,LILLE,B,PK,2.0,,RUE,ANDRE THOOR,P9MBDM,304747835,5546,SA,ICF NORD-EST,2 RUE ANDRE THOOR
59,350,LILLE,B,PK,2.0,,RUE,ANDRE THOOR,P9994W,304747835,5546,SA,ICF NORD-EST,2 RUE ANDRE THOOR
